instrument_id,date,close,source
naas.us,NaT,2.45,stooq:us
nage.us,NaT,4.22,stooq:us
naii.us,NaT,2.7499,stooq:us
naka.us,NaT,0.25,stooq:us
nami.us,NaT,0.71,stooq:us
namm.us,NaT,2.35,stooq:us
nammw.us,NaT,0.1351,stooq:us
nams.us,NaT,30.11,stooq:us
namsw.us,NaT,18.41,stooq:us
nath.us,NaT,100.81,stooq:us
natr.us,NaT,23.69,stooq:us
naut.us,NaT,3.49,stooq:us
navi.us,NaT,8.11,stooq:us
navn.us,NaT,12.32,stooq:us
nb.us,NaT,4.56,stooq:us
nbbk.us,NaT,20.55,stooq:us
nbig.us,NaT,5.84,stooq:us
nbil.us,NaT,10.29,stooq:us
nbis.us,NaT,102.24,stooq:us
nbix.us,NaT,129.48,stooq:us
nbn.us,NaT,109.37,stooq:us
nbp.us,NaT,2.55,stooq:us
nbrg.us,NaT,9.635,stooq:us
nbrgr.us,NaT,0.14,stooq:us
nbrgu.us,NaT,10.05,stooq:us
nbtb.us,NaT,42.01,stooq:us
nbtx.us,NaT,29.68,stooq:us
ncel.us,NaT,2.15,stooq:us
ncew.us,NaT,11.57,stooq:us
nci.us,NaT,5.78,stooq:us
ncmi.us,NaT,3.06,stooq:us
ncna.us,NaT,1.42,stooq:us
ncno.us,NaT,14.03,stooq:us
ncpl.us,NaT,0.3271,stooq:us
ncra.us,NaT,0.1921,stooq:us
ncsm.us,NaT,71.86,stooq:us
nct.us,NaT,0.103,stooq:us
ncty.us,NaT,5.3,stooq:us
ndaq.us,NaT,82.42,stooq:us
ndls.us,NaT,9.2,stooq:us
ndra.us,NaT,4.35,stooq:us
ndsn.us,NaT,262.79,stooq:us
necb.us,NaT,23.57,stooq:us
negg.us,NaT,40.75,stooq:us
nemg.us,NaT,19.13,stooq:us
neo.us,NaT,7.25,stooq:us
neog.us,NaT,8.8,stooq:us
neon.us,NaT,1.29,stooq:us
neov.us,NaT,3.8899,stooq:us
neovw.us,NaT,1.41,stooq:us
neph.us,NaT,2.89,stooq:us
nerv.us,NaT,6.03,stooq:us
nesr.us,NaT,21.91,stooq:us
netg.us,NaT,12.055,stooq:us
neup.us,NaT,4.2813,stooq:us
newt.us,NaT,10.59,stooq:us
newtg.us,NaT,24.9,stooq:us
newth.us,NaT,25.24,stooq:us
newti.us,NaT,25.16,stooq:us
newto.us,NaT,25.0,stooq:us
newtp.us,NaT,23.75,stooq:us
nexm.us,NaT,2.36,stooq:us
nexn.us,NaT,6.61,stooq:us
next.us,NaT,8.37,stooq:us
nfbk.us,NaT,13.52,stooq:us
nfe.us,NaT,0.6102,stooq:us
nflx.us,NaT,92.75,stooq:us
nfrx.us,NaT,26.25,stooq:us
ngen.us,NaT,3.67,stooq:us
ngne.us,NaT,20.11,stooq:us
nhic.us,NaT,10.38,stooq:us
nhicu.us,NaT,10.7,stooq:us
nhicw.us,NaT,0.37,stooq:us
nhpap.us,NaT,19.2,stooq:us
nhpbp.us,NaT,18.73,stooq:us
nhtc.us,NaT,2.84,stooq:us
nice.us,NaT,107.67,stooq:us
niobw.us,NaT,1.45,stooq:us
niog.us,NaT,16.69,stooq:us
nipg.us,NaT,0.65,stooq:us
niu.us,NaT,2.74,stooq:us
nivf.us,NaT,1.98,stooq:us
nivfw.us,NaT,0.0194,stooq:us
nixx.us,NaT,1.16,stooq:us
nixxw.us,NaT,0.03,stooq:us
nklr.us,NaT,4.76,stooq:us
nksh.us,NaT,35.93,stooq:us
nktr.us,NaT,69.05,stooq:us
nktx.us,NaT,2.05,stooq:us
nmfc.us,NaT,7.48,stooq:us
nmfcz.us,NaT,25.3,stooq:us
nmih.us,NaT,37.095,stooq:us
nmp.us,NaT,10.14,stooq:us
nmpar.us,NaT,0.2,stooq:us
nmpau.us,NaT,10.16,stooq:us
nmra.us,NaT,2.15,stooq:us
nmrk.us,NaT,14.41,stooq:us
nmtc.us,NaT,0.75,stooq:us
nn.us,NaT,17.89,stooq:us
nnavw.us,NaT,7.02,stooq:us
nnbr.us,NaT,1.52,stooq:us
nndm.us,NaT,1.7,stooq:us
nne.us,NaT,20.085,stooq:us
nnnn.us,NaT,24.32,stooq:us
nnox.us,NaT,2.24,stooq:us
nodk.us,NaT,12.6,stooq:us
noem.us,NaT,10.37,stooq:us
noemr.us,NaT,0.1421,stooq:us
noemw.us,NaT,0.11,stooq:us
noma.us,NaT,3.8,stooq:us
notv.us,NaT,0.2593,stooq:us
novt.us,NaT,117.7,stooq:us
novtu.us,NaT,53.18,stooq:us
npac.us,NaT,10.26,stooq:us
npacu.us,NaT,10.35,stooq:us
npacw.us,NaT,0.2583,stooq:us
npce.us,NaT,12.84,stooq:us
npt.us,NaT,5.9,stooq:us
nrc.us,NaT,17.13,stooq:us
nrds.us,NaT,10.075,stooq:us
nrim.us,NaT,22.6,stooq:us
nrix.us,NaT,14.77,stooq:us
nrsn.us,NaT,0.7164,stooq:us
nrsnw.us,NaT,0.18,stooq:us
nrxp.us,NaT,2.215,stooq:us
nrxpw.us,NaT,0.0149,stooq:us
nsit.us,NaT,65.82,stooq:us
nspr.us,NaT,1.6,stooq:us
nssc.us,NaT,38.84,stooq:us
nsts.us,NaT,11.6,stooq:us
nsys.us,NaT,12.25,stooq:us
ntap.us,NaT,103.48,stooq:us
ntcl.us,NaT,0.39,stooq:us
ntct.us,NaT,32.12,stooq:us
ntes.us,NaT,110.46,stooq:us
ntgr.us,NaT,21.73,stooq:us
nthi.us,NaT,7.18,stooq:us
ntic.us,NaT,8.89,stooq:us
ntla.us,NaT,12.36,stooq:us
ntnx.us,NaT,37.66,stooq:us
ntra.us,NaT,182.7,stooq:us
ntrb.us,NaT,3.85,stooq:us
ntrbw.us,NaT,1.12,stooq:us
ntrp.us,NaT,2.92,stooq:us
ntrs.us,NaT,136.57,stooq:us
ntrso.us,NaT,18.84,stooq:us
ntsd.us,NaT,37.32,stooq:us
ntsk.us,NaT,7.75,stooq:us
ntwk.us,NaT,3.3379,stooq:us
ntwo.us,NaT,10.511,stooq:us
ntwow.us,NaT,0.18,stooq:us
nuai.us,NaT,4.12,stooq:us
nuaiw.us,NaT,1.63,stooq:us
nucl.us,NaT,6.78,stooq:us
nuclw.us,NaT,1.35,stooq:us
nug.us,NaT,9.9,stooq:us
nugy.us,NaT,17.625,stooq:us
nutx.us,NaT,92.94,stooq:us
nuvl.us,NaT,98.06,stooq:us
nuwe.us,NaT,1.01,stooq:us
nva.us,NaT,5.75,stooq:us
nvaww.us,NaT,29.1,stooq:us
nvax.us,NaT,8.412,stooq:us
nvcr.us,NaT,10.92,stooq:us
nvct.us,NaT,7.58,stooq:us
nvda.us,NaT,168.78,stooq:us
nvec.us,NaT,65.12,stooq:us
nvmi.us,NaT,440.28,stooq:us
nvni.us,NaT,1.18,stooq:us
nvniw.us,NaT,0.0597,stooq:us
nvno.us,NaT,10.249,stooq:us
nvts.us,NaT,8.58,stooq:us
nvve.us,NaT,0.8,stooq:us
nvvew.us,NaT,0.0054,stooq:us
nvx.us,NaT,0.68,stooq:us
nwbi.us,NaT,12.48,stooq:us
nwe.us,NaT,65.77,stooq:us
nwfl.us,NaT,29.28,stooq:us
nwgl.us,NaT,0.717,stooq:us
nwl.us,NaT,3.37,stooq:us
nwpx.us,NaT,76.85,stooq:us
nws.us,NaT,27.97,stooq:us
nwsa.us,NaT,24.32,stooq:us
nwtg.us,NaT,1.47,stooq:us
nxgl.us,NaT,0.6651,stooq:us
nxl.us,NaT,0.379,stooq:us
nxpi.us,NaT,193.45,stooq:us
nxpl.us,NaT,0.454,stooq:us
nxplw.us,NaT,0.036,stooq:us
nxst.us,NaT,208.52,stooq:us
nxt.us,NaT,121.31,stooq:us
nxtc.us,NaT,10.385,stooq:us
nxts.us,NaT,0.637,stooq:us
nxtt.us,NaT,2.17,stooq:us
nxxt.us,NaT,0.44,stooq:us
nyax.us,NaT,53.7,stooq:us
nyxh.us,NaT,2.785,stooq:us
oabi.us,NaT,1.53,stooq:us
oacc.us,NaT,10.58,stooq:us
oaccu.us,NaT,10.68,stooq:us
oaccw.us,NaT,0.75,stooq:us
oaku.us,NaT,12.2,stooq:us
oakur.us,NaT,0.16,stooq:us
oakuw.us,NaT,0.0166,stooq:us
oba.us,NaT,10.14,stooq:us
obai.us,NaT,1.21,stooq:us
obawu.us,NaT,10.2,stooq:us
obaww.us,NaT,0.2,stooq:us
obio.us,NaT,4.25,stooq:us
obt.us,NaT,32.28,stooq:us
obtc.us,NaT,21.805,stooq:us
occ.us,NaT,9.22,stooq:us
occi.us,NaT,2.82,stooq:us
occim.us,NaT,24.925,stooq:us
occin.us,NaT,24.56,stooq:us
occio.us,NaT,25.0549,stooq:us
ocfc.us,NaT,17.6,stooq:us
ocg.us,NaT,0.5997,stooq:us
ocgn.us,NaT,1.84,stooq:us
ocs.us,NaT,26.81,stooq:us
ocsl.us,NaT,10.96,stooq:us
ocul.us,NaT,7.56,stooq:us
odd.us,NaT,13.15,stooq:us
odfl.us,NaT,189.46,stooq:us
odvwz.us,NaT,0.2125,stooq:us
odys.us,NaT,6.74,stooq:us
oesx.us,NaT,9.25,stooq:us
ofal.us,NaT,0.451,stooq:us
ofix.us,NaT,11.52,stooq:us
oflx.us,NaT,30.02,stooq:us
ofs.us,NaT,3.19,stooq:us
ofssh.us,NaT,23.89,stooq:us
ofsso.us,NaT,26.44,stooq:us
ogi.us,NaT,1.33,stooq:us
oim.us,NaT,10.03,stooq:us
oimau.us,NaT,10.1213,stooq:us
oimaw.us,NaT,0.65,stooq:us
oio.us,NaT,3.0,stooq:us
oioww.us,NaT,0.09,stooq:us
okta.us,NaT,74.44,stooq:us
oktg.us,NaT,10.4,stooq:us
okur.us,NaT,3.94,stooq:us
okyo.us,NaT,1.49,stooq:us
olb.us,NaT,0.5265,stooq:us
oled.us,NaT,89.07,stooq:us
olli.us,NaT,90.19,stooq:us
olma.us,NaT,13.45,stooq:us
olox.us,NaT,0.99,stooq:us
olpx.us,NaT,2.015,stooq:us
om.us,NaT,3.63,stooq:us
omab.us,NaT,113.84,stooq:us
omcc.us,NaT,4.47,stooq:us
omcl.us,NaT,32.92,stooq:us
omda.us,NaT,12.06,stooq:us
omer.us,NaT,9.94,stooq:us
omex.us,NaT,0.8373,stooq:us
omh.us,NaT,1.25,stooq:us
omse.us,NaT,4.51,stooq:us
on.us,NaT,58.62,stooq:us
onb.us,NaT,21.555,stooq:us
onbpo.us,NaT,24.92,stooq:us
onbpp.us,NaT,24.97,stooq:us
onc.us,NaT,283.81,stooq:us
onch.us,NaT,10.15,stooq:us
onchu.us,NaT,10.25,stooq:us
onchw.us,NaT,0.43,stooq:us
onco.us,NaT,1.455,stooq:us
oncy.us,NaT,0.8454,stooq:us
ondg.us,NaT,5.15,stooq:us
onds.us,NaT,8.81,stooq:us
oneg.us,NaT,2.1,stooq:us
onew.us,NaT,8.76,stooq:us
onfo.us,NaT,0.6832,stooq:us
onfow.us,NaT,0.0523,stooq:us
onmd.us,NaT,0.89,stooq:us
onmdw.us,NaT,0.0532,stooq:us
opal.us,NaT,2.28,stooq:us
opbk.us,NaT,13.27,stooq:us
opch.us,NaT,27.51,stooq:us
opeg.us,NaT,5.26,stooq:us
open.us,NaT,4.425,stooq:us
openl.us,NaT,0.2611,stooq:us
openw.us,NaT,0.5793,stooq:us
openz.us,NaT,0.248,stooq:us
opk.us,NaT,1.13,stooq:us
opra.us,NaT,13.535,stooq:us
oprt.us,NaT,4.47,stooq:us
oprx.us,NaT,6.67,stooq:us
optx.us,NaT,7.41,stooq:us
optxw.us,NaT,1.2001,stooq:us
opxs.us,NaT,12.76,stooq:us
orbs.us,NaT,1.025,stooq:us
orcs.us,NaT,36.03,stooq:us
orcu.us,NaT,8.73,stooq:us
orgn.us,NaT,2.7,stooq:us
orgnw.us,NaT,0.0031,stooq:us
orgo.us,NaT,2.3,stooq:us
oric.us,NaT,12.0,stooq:us
orio.us,NaT,0.94,stooq:us
oriq.us,NaT,10.2,stooq:us
oriqu.us,NaT,10.2,stooq:us
oriqw.us,NaT,0.16,stooq:us
oris.us,NaT,0.7696,stooq:us
orka.us,NaT,44.53,stooq:us
orkt.us,NaT,1.01,stooq:us
orlg.us,NaT,13.51,stooq:us
orly.us,NaT,89.9,stooq:us
ormp.us,NaT,3.33,stooq:us
orrf.us,NaT,35.4,stooq:us
os.us,NaT,23.99,stooq:us
osbc.us,NaT,19.71,stooq:us
oscg.us,NaT,4.85,stooq:us
oscx.us,NaT,18.9,stooq:us
osis.us,NaT,264.47,stooq:us
ospn.us,NaT,10.2,stooq:us
osrh.us,NaT,0.465,stooq:us
osrhw.us,NaT,0.0524,stooq:us
oss.us,NaT,7.77,stooq:us
osur.us,NaT,2.99,stooq:us
osw.us,NaT,22.44,stooq:us
otex.us,NaT,21.65,stooq:us
otga.us,NaT,10.05,stooq:us
otgau.us,NaT,10.18,stooq:us
otgaw.us,NaT,0.2502,stooq:us
otlk.us,NaT,0.201,stooq:us
otly.us,NaT,9.7,stooq:us
ottr.us,NaT,86.54,stooq:us
oust.us,NaT,17.77,stooq:us
oustz.us,NaT,0.0015,stooq:us
ovbc.us,NaT,42.75,stooq:us
ovid.us,NaT,2.105,stooq:us
ovly.us,NaT,32.14,stooq:us
owls.us,NaT,5.92,stooq:us
oxbr.us,NaT,0.845,stooq:us
oxbrw.us,NaT,0.0734,stooq:us
oxlc.us,NaT,9.4,stooq:us
oxlcg.us,NaT,24.75,stooq:us
oxlci.us,NaT,25.29,stooq:us
oxlcl.us,NaT,23.6,stooq:us
oxlcm.us,NaT,24.6,stooq:us
oxlcn.us,NaT,24.29,stooq:us
oxlco.us,NaT,23.32,stooq:us
oxlcp.us,NaT,24.61,stooq:us
oxlcz.us,NaT,24.49,stooq:us
oxsq.us,NaT,1.68,stooq:us
oxsqg.us,NaT,24.05,stooq:us
oxsqh.us,NaT,24.99,stooq:us
oyse.us,NaT,10.17,stooq:us
oyser.us,NaT,0.1308,stooq:us
oyseu.us,NaT,10.5298,stooq:us
ozk.us,NaT,44.88,stooq:us
ozkap.us,NaT,16.23,stooq:us
paa.us,NaT,22.73,stooq:us
paacu.us,NaT,10.01,stooq:us
pacb.us,NaT,1.26,stooq:us
pach.us,NaT,10.13,stooq:us
pachu.us,NaT,10.2,stooq:us
pachw.us,NaT,0.23,stooq:us
pagp.us,NaT,24.68,stooq:us
pahc.us,NaT,54.81,stooq:us
pal.us,NaT,6.39,stooq:us
pali.us,NaT,1.95,stooq:us
palou.us,NaT,9.97,stooq:us
pamt.us,NaT,8.39,stooq:us
panl.us,NaT,6.84,stooq:us
panw.us,NaT,151.945,stooq:us
park.us,NaT,16.76,stooq:us
pasg.us,NaT,6.2018,stooq:us
pasw.us,NaT,0.1354,stooq:us
patk.us,NaT,108.19,stooq:us
pavm.us,NaT,8.79,stooq:us
pavs.us,NaT,0.1963,stooq:us
pax.us,NaT,11.7,stooq:us
payo.us,NaT,4.82,stooq:us
payp.us,NaT,23.2,stooq:us
pays.us,NaT,5.645,stooq:us
payx.us,NaT,92.34,stooq:us
pbeu.us,NaT,26.35,stooq:us
pbfs.us,NaT,13.7,stooq:us
pbhc.us,NaT,13.245,stooq:us
pbm.us,NaT,2.53,stooq:us
pbmww.us,NaT,0.0193,stooq:us
pbog.us,NaT,36.13,stooq:us
pbph.us,NaT,24.995,stooq:us
pbrg.us,NaT,47.98,stooq:us
pbyi.us,NaT,6.12,stooq:us
pcap.us,NaT,10.18,stooq:us
pcapu.us,NaT,10.29,stooq:us
pcapw.us,NaT,0.32,stooq:us
pcar.us,NaT,112.44,stooq:us
pcb.us,NaT,22.06,stooq:us
pcla.us,NaT,2.076,stooq:us
pcrx.us,NaT,22.93,stooq:us
pcsa.us,NaT,2.5,stooq:us
pcsc.us,NaT,10.88,stooq:us
pct.us,NaT,5.24,stooq:us
pcttu.us,NaT,6.2,stooq:us
pcttw.us,NaT,0.84,stooq:us
pcty.us,NaT,106.18,stooq:us
pcvx.us,NaT,53.275,stooq:us
pcyo.us,NaT,9.95,stooq:us
pdc.us,NaT,4.82,stooq:us
pdd.us,NaT,99.83,stooq:us
pdex.us,NaT,47.36,stooq:us
pdfs.us,NaT,33.73,stooq:us
pdlb.us,NaT,16.57,stooq:us
pdsb.us,NaT,0.533875,stooq:us
pdyn.us,NaT,5.83,stooq:us
pdynw.us,NaT,0.0798,stooq:us
pebk.us,NaT,38.75,stooq:us
pebo.us,NaT,32.28,stooq:us
peco.us,NaT,37.06,stooq:us
pega.us,NaT,40.67,stooq:us
peli.us,NaT,9.17,stooq:us
pelir.us,NaT,0.79,stooq:us
peliu.us,NaT,10.4,stooq:us
peng.us,NaT,16.76,stooq:us
penn.us,NaT,13.765,stooq:us
pep.us,NaT,153.82,stooq:us
pepg.us,NaT,4.54,stooq:us
peri.us,NaT,9.8,stooq:us
pesi.us,NaT,10.72,stooq:us
pets.us,NaT,2.23,stooq:us
petz.us,NaT,1.22,stooq:us
pfai.us,NaT,2.55,stooq:us
pfbc.us,NaT,90.29,stooq:us
pfde.us,NaT,22.9618,stooq:us
pfg.us,NaT,87.64,stooq:us
pfis.us,NaT,53.699,stooq:us
pfoe.us,NaT,21.62,stooq:us
pfsa.us,NaT,0.4855,stooq:us
pfx.us,NaT,39.01,stooq:us
pfxnz.us,NaT,23.64,stooq:us
pgac.us,NaT,10.49,stooq:us
pgacr.us,NaT,0.2,stooq:us
pgacu.us,NaT,10.51,stooq:us
pgc.us,NaT,35.06,stooq:us
pgen.us,NaT,3.62,stooq:us
pgny.us,NaT,17.27,stooq:us
pgy.us,NaT,11.38,stooq:us
pgyww.us,NaT,0.0499,stooq:us
phar.us,NaT,16.03,stooq:us
phat.us,NaT,10.35,stooq:us
phio.us,NaT,1.28,stooq:us
phlt.us,NaT,7.76,stooq:us
phoe.us,NaT,13.8607,stooq:us
phun.us,NaT,1.7,stooq:us
phvs.us,NaT,27.36,stooq:us
pi.us,NaT,100.12,stooq:us
pics.us,NaT,10.34,stooq:us
piii.us,NaT,3.1,stooq:us
pkbk.us,NaT,28.28,stooq:us
pkoh.us,NaT,24.11,stooq:us
plab.us,NaT,39.7,stooq:us
play.us,NaT,10.1,stooq:us
plbc.us,NaT,48.36,stooq:us
plbl.us,NaT,8.8,stooq:us
plby.us,NaT,1.55,stooq:us
plce.us,NaT,3.15,stooq:us
plmk.us,NaT,10.585,stooq:us
plmku.us,NaT,10.7,stooq:us
plmkw.us,NaT,0.54,stooq:us
plmr.us,NaT,117.74,stooq:us
plpc.us,NaT,272.31,stooq:us
plrx.us,NaT,1.16,stooq:us
plrz.us,NaT,10.9,stooq:us
plse.us,NaT,20.6,stooq:us
plsm.us,NaT,3.64,stooq:us
pltk.us,NaT,2.76,stooq:us
pltr.us,NaT,143.3,stooq:us
plug.us,NaT,2.185,stooq:us
plul.us,NaT,10.91,stooq:us
plur.us,NaT,3.2701,stooq:us
plus.us,NaT,75.32,stooq:us
plut.us,NaT,3.04,stooq:us
plxs.us,NaT,199.02,stooq:us
plyx.us,NaT,7.75,stooq:us
plyy.us,NaT,12.34,stooq:us
pmax.us,NaT,0.34,stooq:us
pmcb.us,NaT,0.688,stooq:us
pmec.us,NaT,0.77,stooq:us
pmn.us,NaT,13.97,stooq:us
pmtr.us,NaT,10.29,stooq:us
pmtru.us,NaT,11.155,stooq:us
pmtrw.us,NaT,0.56,stooq:us
pmts.us,NaT,14.19,stooq:us
pmvp.us,NaT,1.32,stooq:us
pn.us,NaT,0.8655,stooq:us
pnbk.us,NaT,1.28,stooq:us
pnfp.us,NaT,83.46,stooq:us
pnrg.us,NaT,244.62,stooq:us
pntg.us,NaT,30.06,stooq:us
poci.us,NaT,4.19,stooq:us
podc.us,NaT,2.29,stooq:us
podd.us,NaT,205.86,stooq:us
poet.us,NaT,5.21,stooq:us
pola.us,NaT,1.59,stooq:us
pole.us,NaT,10.635,stooq:us
poleu.us,NaT,11.67,stooq:us
polew.us,NaT,0.1103,stooq:us
pom.us,NaT,0.241,stooq:us
ponou.us,NaT,9.98,stooq:us
pony.us,NaT,9.15,stooq:us
pool.us,NaT,200.01,stooq:us
powi.us,NaT,50.26,stooq:us
powl.us,NaT,540.81,stooq:us
poww.us,NaT,1.88,stooq:us
powwp.us,NaT,24.75,stooq:us
ppbt.us,NaT,3.86,stooq:us
ppc.us,NaT,36.73,stooq:us
ppcb.us,NaT,0.1033,stooq:us
pphc.us,NaT,12.2312,stooq:us
ppih.us,NaT,28.12,stooq:us
ppsi.us,NaT,3.22,stooq:us
ppta.us,NaT,27.03,stooq:us
praa.us,NaT,17.03,stooq:us
prax.us,NaT,291.59,stooq:us
prch.us,NaT,6.85,stooq:us
prct.us,NaT,25.4514,stooq:us
prdo.us,NaT,37.42,stooq:us
pre.us,NaT,20.64,stooq:us
prfx.us,NaT,2.07,stooq:us
prgs.us,NaT,27.67,stooq:us
prhi.us,NaT,0.52,stooq:us
prhiz.us,NaT,17.51,stooq:us
prld.us,NaT,3.1,stooq:us
prme.us,NaT,3.37,stooq:us
prmr.us,NaT,23.04,stooq:us
prof.us,NaT,6.26,stooq:us
prok.us,NaT,1.65,stooq:us
prop.us,NaT,2.01,stooq:us
prov.us,NaT,16.14,stooq:us
prpl.us,NaT,0.6499,stooq:us
prpo.us,NaT,25.735,stooq:us
prqr.us,NaT,1.68,stooq:us
prso.us,NaT,0.9551,stooq:us
prta.us,NaT,9.23,stooq:us
prtc.us,NaT,14.8,stooq:us
prth.us,NaT,4.66,stooq:us
prts.us,NaT,0.8265,stooq:us
prva.us,NaT,20.18,stooq:us
przo.us,NaT,0.7874,stooq:us
psec.us,NaT,2.5,stooq:us
pshg.us,NaT,1.83,stooq:us
psig.us,NaT,5.95,stooq:us
psix.us,NaT,59.76,stooq:us
psky.us,NaT,8.85,stooq:us
psmt.us,NaT,148.21,stooq:us
psnl.us,NaT,6.41,stooq:us
psny.us,NaT,17.29,stooq:us
psnyw.us,NaT,5.025,stooq:us
pstv.us,NaT,0.22825,stooq:us
ptc.us,NaT,139.38,stooq:us
ptct.us,NaT,65.34,stooq:us
pten.us,NaT,11.6,stooq:us
ptgx.us,NaT,99.04,stooq:us
ptle.us,NaT,4.97,stooq:us
ptlo.us,NaT,5.18,stooq:us
pton.us,NaT,4.55,stooq:us
ptor.us,NaT,9.7826,stooq:us
ptoru.us,NaT,9.9,stooq:us
ptorw.us,NaT,0.31,stooq:us
ptrn.us,NaT,11.7,stooq:us
pubm.us,NaT,8.19,stooq:us
pulm.us,NaT,1.31,stooq:us
purr.us,NaT,4.92,stooq:us
pvla.us,NaT,110.875,stooq:us
pwp.us,NaT,17.43,stooq:us
pxlw.us,NaT,4.865,stooq:us
pxs.us,NaT,4.49,stooq:us
pypd.us,NaT,4.34,stooq:us
pypl.us,NaT,44.0,stooq:us
pyxs.us,NaT,1.31,stooq:us
pzza.us,NaT,31.98,stooq:us
qadru.us,NaT,9.92,stooq:us
qbtz.us,NaT,57.23,stooq:us
qby.us,NaT,9.66,stooq:us
qcls.us,NaT,3.45,stooq:us
qcom.us,NaT,127.31,stooq:us
qcrh.us,NaT,82.9775,stooq:us
qdel.us,NaT,14.925,stooq:us
qeta.us,NaT,11.31,stooq:us
qetar.us,NaT,1.51,stooq:us
qew.us,NaT,24.08,stooq:us
qfin.us,NaT,12.65,stooq:us
qh.us,NaT,0.0978,stooq:us
qipt.us,NaT,3.65,stooq:us
qldy.us,NaT,38.27,stooq:us
qlys.us,NaT,86.28,stooq:us
qmco.us,NaT,4.75,stooq:us
qncx.us,NaT,0.1131,stooq:us
qnrx.us,NaT,6.32,stooq:us
qnst.us,NaT,11.92,stooq:us
qntm.us,NaT,5.01,stooq:us
qqqx.us,NaT,25.635,stooq:us
qrhc.us,NaT,1.12,stooq:us
qrvo.us,NaT,77.82,stooq:us
qs.us,NaT,6.29,stooq:us
qsea.us,NaT,10.365,stooq:us
qsear.us,NaT,0.14,stooq:us
qseau.us,NaT,10.5,stooq:us
qsi.us,NaT,0.7594,stooq:us
qsiaw.us,NaT,0.1401,stooq:us
qti.us,NaT,6.17,stooq:us
qtrx.us,NaT,3.55,stooq:us
qttb.us,NaT,7.01,stooq:us
qubt.us,NaT,6.71,stooq:us
qucy.us,NaT,0.404,stooq:us
quik.us,NaT,9.48,stooq:us
qums.us,NaT,10.12,stooq:us
qumsr.us,NaT,0.266,stooq:us
qumsu.us,NaT,10.32,stooq:us
qure.us,NaT,14.67,stooq:us
qvcga.us,NaT,1.9,stooq:us
qvcgp.us,NaT,3.31,stooq:us
raaq.us,NaT,10.42,stooq:us
raaqu.us,NaT,11.09,stooq:us
raaqw.us,NaT,1.34,stooq:us
radx.us,NaT,4.2,stooq:us
rail.us,NaT,8.09,stooq:us
rain.us,NaT,2.73,stooq:us
rainw.us,NaT,0.2275,stooq:us
rand.us,NaT,11.5,stooq:us
rang.us,NaT,10.53,stooq:us
rangr.us,NaT,0.3,stooq:us
rangu.us,NaT,10.82,stooq:us
rani.us,NaT,0.8301,stooq:us
rapp.us,NaT,27.15,stooq:us
rapt.us,NaT,57.98,stooq:us
rare.us,NaT,19.48,stooq:us
raus.us,NaT,24.86,stooq:us
rave.us,NaT,2.525,stooq:us
ray.us,NaT,3.78,stooq:us
raya.us,NaT,0.3974,stooq:us
rbb.us,NaT,21.08,stooq:us
rbbn.us,NaT,2.14,stooq:us
rbcaa.us,NaT,69.41,stooq:us
rbkb.us,NaT,15.2,stooq:us
rbne.us,NaT,2.6,stooq:us
rcat.us,NaT,13.21,stooq:us
rcax.us,NaT,10.8101,stooq:us
rcel.us,NaT,3.63,stooq:us
rckt.us,NaT,3.751,stooq:us
rcktw.us,NaT,0.0218,stooq:us
rcky.us,NaT,38.3,stooq:us
rcmt.us,NaT,18.54,stooq:us
rcon.us,NaT,0.91265,stooq:us
rct.us,NaT,0.75,stooq:us
rdac.us,NaT,4.6518,stooq:us
rdacr.us,NaT,0.1401,stooq:us
rdacu.us,NaT,4.6,stooq:us
rdag.us,NaT,10.23,stooq:us
rdagu.us,NaT,10.45,stooq:us
rdagw.us,NaT,0.32,stooq:us
rdcm.us,NaT,12.21,stooq:us
rdgt.us,NaT,0.0438,stooq:us
rdhl.us,NaT,0.79,stooq:us
rdi.us,NaT,1.11,stooq:us
rdib.us,NaT,9.5,stooq:us
rdnt.us,NaT,56.32,stooq:us
rdnw.us,NaT,6.61,stooq:us
rdvt.us,NaT,35.13,stooq:us
rdwr.us,NaT,26.0,stooq:us
rdzn.us,NaT,1.07,stooq:us
rdznw.us,NaT,0.140451,stooq:us
real.us,NaT,8.65,stooq:us
reax.us,NaT,2.4,stooq:us
rebn.us,NaT,1.9687,stooq:us
rect.us,NaT,1.23,stooq:us
ree.us,NaT,0.6,stooq:us
refi.us,NaT,11.47,stooq:us
refr.us,NaT,0.89,stooq:us
reg.us,NaT,74.6,stooq:us
regco.us,NaT,21.9,stooq:us
regcp.us,NaT,22.9,stooq:us
regn.us,NaT,743.81,stooq:us
rekr.us,NaT,0.7631,stooq:us
rell.us,NaT,11.23,stooq:us
rely.us,NaT,15.05,stooq:us
rent.us,NaT,4.6775,stooq:us
renx.us,NaT,1.54,stooq:us
repl.us,NaT,7.21,stooq:us
reto.us,NaT,0.7352,stooq:us
revb.us,NaT,1.12,stooq:us
revbw.us,NaT,0.0073,stooq:us
reyn.us,NaT,20.97,stooq:us
rfai.us,NaT,10.9,stooq:us
rfair.us,NaT,0.12,stooq:us
rfaiu.us,NaT,10.71,stooq:us
rfam.us,NaT,9.81,stooq:us
rfamr.us,NaT,0.1,stooq:us
rfamu.us,NaT,9.95,stooq:us
rfil.us,NaT,11.31,stooq:us
rgc.us,NaT,26.0,stooq:us
rgco.us,NaT,21.36,stooq:us
rgen.us,NaT,111.38,stooq:us
